girimpula	ɡ i ɾ i m p u l a
kayumanis	k a j u m a n i s
tamaraw	t a m a ɾ a w
samgiyupsalan	s a m ɡ i u p s a l a n
karinyuhan	k a ɾ i n j u h a n
antikresis	ʔ a n t i k ɾ e s i s
saknong	s a k n o ŋ
maparas	m a p a ɾ a s
atsara	ʔ a t͡ʃ a ɾ a
kamera	k a m e ɾ a
diyoker	d i o k e ɾ
ayusin	ʔ a j u s i n
kolonisasyon	k o l o n i s a s j o n
hinggil	h i ŋ ɡ i l
salikop	s a l i k o p
patriarka	p a t ɾ j a ɾ k a
magkakapatid	m a ɡ k a k a p a t i d
bigting	b i ɡ t i ŋ
ikalabintatlo	ʔ i k a l a b i n t a t l o
spakol	s p a k o l
absuluto	ʔ a b s u l u t o
mandatoryo	m a n d a t o ɾ j o
laylayan	l a j l a j a n
manggugupit	m a ŋ ɡ u ɡ u p i t
kalooban	k a l o ʔ o b a n
eroteknya	ʔ e ɾ o t e k n j a
kopas	k o p a s
admirasyon	ʔ a d m i ɾ a s j o n
tunawin	t u n a w i n
kabunyian	k a b u n j i ʔ a n
nakamamatay	n a k a m a m a t a j
mangikil	m a ŋ i k i l
'ika	ʔ i k a ʔ
tuyot	t u j o t
sinamay	s i n a m a j
humpak	h u m p a k
layanglayang	l a j a ŋ l a j a ŋ
istan	ʔ i s t a n
hantikan	h a n t i k a n
lirip	l i ɾ i p
ispili	ʔ i s p i l i
kalamba	k a l a m b a ʔ
baril	b a ɾ i l
kabaka	k a b a k a
parang	p a ɾ a ŋ
hardel	h a ɾ d e l
madla	m a d l a ʔ
amoykulob	ʔ a m o j k u l o b
bahagimbilang	b a h a ɡ i m b i l a ŋ
magsikip	m a ɡ s i k i p
daantaon	d a ʔ a n t a ʔ o n
mamewang	m a m e w a ŋ
tawanan	t a w a n a n
pambahay	p a m b a h a j
antaba	ʔ a n t a b a ʔ
himuti	h i m u t i
matilos	m a t i l o s
hinyayango	h i n j a j a ŋ o ʔ
masagwa	m a s a ɡ w a ʔ
almirolado	ʔ a l m i ɾ o l a d o
tastas	t a s t a s
pangilagan	p a ŋ i l a ɡ a n
ianula	ʔ i ʔ a n u l a
dalohaka	d a l o h a k a ʔ
alterasyon	ʔ a l t e ɾ a s j o n
pasadya	p a s a d j a ʔ
patubiling	p a t u b i l i ŋ
ampay	ʔ a m p a j
kayawa	k a j a w a ʔ
penikada	p e n i k a d a
konstelasyon	k o n s t e l a s j o n
alusyon	ʔ a l u s j o n
palabasan	p a l a b a s a n
paradusdos	p a ɾ a d u s d o s
nokturna	n o k t u ɾ n a
angal	ʔ a ŋ a l
kanelado	k a n e l a d o
oleomargarina	ʔ o l e o m a ɾ ɡ a ɾ i n a
mabababangloob	m a b a b a b a ŋ l o ʔ o b
sisil	s i s i l
pakikipagaway	p a k i k i p a ɡ ʔ a w a j
benta	b e n t a
basain	b a s a ʔ i n
tigisa	t i ɡ ʔ i s a
sariwa	s a ɾ i w a ʔ
lumba	l u m b a
isapinal	ʔ i s a p i n a l
malalaki	m a l a l a k i
pithaya	p i t h a j a ʔ
ikasampu	ʔ i k a s a m p u ʔ
inain	ʔ i n a ʔ i n
mamantog	m a m a n t o ɡ
salakayin	s a l a k a j i n
bami	b a m i
sisante	s i s a n t e
ahilidad	ʔ a h i l i d a d
hagakhak	h a ɡ a k h a k
yumabong	j u m a b o ŋ
purdiyusero	p u ɾ d i u s e ɾ o
kagubatan	k a ɡ u b a t a n
bingot	b i ŋ o t
pangyayari	p a ŋ j a j a ɾ i
polosyert	p o l o s j e ɾ t
anilya	ʔ a n i l j a
relyeno	ɾ e l j e n o
inaarawan	ʔ i n a ʔ a ɾ a w a n
awtsu	ʔ a w t͡s u
purdyusero	p u ɾ d j u s e ɾ o
paari	p a ʔ a ɾ i ʔ
sapyaw	s a p j a w
kurukya	k u ɾ u k j a ʔ
dinugan	d i n u ɡ ʔ a n
umabyad	ʔ u m a b j a d
kulumpol	k u l u m p o l
kalabitin	k a l a b i t i n
adhudika	ʔ a d h u d i k a
iliterasya	ʔ i l i t e ɾ a s j a
kwento	k w e n t o
takipsilim	t a k i p s i l i m
hintayin	h i n t a j i n
bumahin	b u m a h i n
layiw	l a j ʔ i w
bokaypato	b o k a j p a t o
sakob	s a k o b
panganib	p a ŋ a n i b
gumulong	ɡ u m u l o ŋ
anituismo	ʔ a n i t u i s m o
alingasaw	ʔ a l i ŋ a s a w
bekwa	b e k w a
huminga	h u m i ŋ a
akuwatro	ʔ a k u a t ɾ o
alakibot	ʔ a l a k i b o t
malalapad	m a l a l a p a d
perokaril	p e ɾ o k a ɾ i l
aalpombrahin	ʔ a ʔ a l p o m b ɾ a h i n
direktor	d i ɾ e k t o ɾ
gurgorya	ɡ u ɾ ɡ o ɾ j a
manlalaro	m a n l a l a ɾ o ʔ
punyagi	p u n j a ɡ i ʔ
mabayaran	m a b a j a ɾ a n
pustiso	p u s t i s o
absweltado	ʔ a b s w e l t a d o
rebyuhin	ɾ e b j u h i n
padulas	p a d u l a s
mayinmayin	m a j ʔ i n m a j ʔ i n
ulbo	ʔ u l b o ʔ
paningin	p a n i ŋ i n
desabon	d e s a b o n
tirgasin	t i ɾ ɡ a s i n
pagkulo	p a ɡ k u l o ʔ
omoseksuwalidad	ʔ o m o s e k s u a l i d a d
ahustador	ʔ a h u s t a d o ɾ
bigonya	b i ɡ o n j a
sisihin	s i s i h i n
bakasakali	b a k a ʔ s a k a l i ʔ
ansaket	ʔ a n s a k e t
estranghero	ʔ e s t ɾ a ŋ h e ɾ o
nakaiinis	n a k a ʔ i ʔ i n i s
bilhin	b i l h i n
pilya	p i l j a
elektroiman	ʔ e l e k t ɾ o ʔ i m a n
pampalamig	p a m p a l a m i ɡ
kwela	k w e l a
antispasmodik	ʔ a n t i s p a s m o d i k
asidiko	ʔ a s i d i k o
tubigbilos	t u b i ɡ b i l o s
kompiyuterisado	k o m p i u t e ɾ i s a d o
walangbayad	w a l a ŋ b a j a d
losyon	l o s j o n
tiad	t i ʔ a d
boriko	b o ɾ i k o
humuthot	h u m u t h o t
almaryo	ʔ a l m a ɾ j o
antituberkuloso	ʔ a n t i t u b e ɾ k u l o s o
maliwag	m a l i w a ɡ
igbahan	ʔ i ɡ b a h a n
hindiriki	h i n d i ɾ i k i ʔ
magaplay	m a ɡ ʔ a p l a j
madula	m a d u l a ʔ
duhambindahon	d u h a m b i n d a h o n
noor	n o ʔ o ɾ
biktima	b i k t i m a
matalisik	m a t a l i s i k
saklap	s a k l a p
albeolo	ʔ a l b e o l o
magturo	m a ɡ t u ɾ o ʔ
magtaas	m a ɡ t a ʔ a s
dingsol	d i ŋ s o l
kasino	k a s i n o
umiinom	ʔ u m i ʔ i n o m
gamugamo	ɡ a m u ɡ a m o
kasuklamsuklam	k a s u k l a m s u k l a m
mardyinal	m a ɾ d j i n a l
nagigib	n a ɡ ʔ i ɡ i b
omad	ʔ o m a d
ilahok	ʔ i l a h o k
ipokrisiya	ʔ i p o k ɾ i s i a
pangawing	p a ŋ a w i ŋ
abitsuwelas	ʔ a b i t͡ʃ u e l a s
kasali	k a s a l i
anyaya	ʔ a n j a j a
barumbado	b a ɾ u m b a d o
kontekstwal	k o n t e k s t w a l
teodisea	t e o d i s e a
pahid	p a h i d
pataysindi	p a t a j s i n d i
sunudsunuran	s u n u d s u n u ɾ a n
metsado	m e t͡ʃ a d o
susunod	s u s u n o d
kaltek	k a l t e k
walanghiya	w a l a ŋ h i a ʔ
dawi	d a w i
pamapat	p a m a p a t
madidilim	m a d i d i l i m
aerostatiko	ʔ a e ɾ o s t a t i k o
pakilasa	p a k i l a s a
pamantayan	p a m a n t a j a n
kadre	k a d ɾ e
maaya	m a ʔ a j a
bingi	b i ŋ i
katleya	k a t l e a
sayantista	s a j a n t i s t a
mangalimbawa	m a ŋ a l i m b a w a ʔ
maparaan	m a p a ɾ a ʔ a n
reengkarnasyon	ɾ e ʔ e ŋ k a ɾ n a s j o n
katamaran	k a t a m a ɾ a n
singkuhin	s i ŋ k u h i n
alisuas	ʔ a l i s u ʔ a s
talihilig	t a l i h i l i ɡ
halinlinan	h a l i n l i n a n
lumamig	l u m a m i ɡ
larang	l a ɾ a ŋ
mayapis	m a j a p i s
salungat	s a l u ŋ a t
ngalay	ŋ a l a j
hingin	h i ŋ i n
tayon	t a j o n
baranggay	b a ɾ a ŋ ɡ a j
mahigit	m a h i ɡ i t
prinsipal	p ɾ i n s i p a l
ingkilino	ʔ i ŋ k i l i n o
malagatas	m a l a ɡ a t a s
anggulado	ʔ a ŋ ɡ u l a d o
awtomobil	ʔ a w t o m o b i l
ulam	ʔ u l a m
disempleyo	d i s e m p l e o
aytem	ʔ a j t e m
bilobilo	b i l o b i l o
pasword	p a s w o ɾ d
kolonya	k o l o n j a
entremetido	ʔ e n t ɾ e m e t i d o
matalbog	m a t a l b o ɡ
aguhilya	ʔ a ɡ u h i l j a
naghasik	n a ɡ h a s i k
putang	p u t a ŋ
kalambigas	k a l a m b i ɡ a s
kaliko	k a l i k o
timbanin	t i m b a n i n
suyod	s u j o d
anuwang	ʔ a n u a ŋ
parilya	p a ɾ i l j a
paheyang	p a h e a ŋ
tigang	t i ɡ a ŋ
magtaban	m a ɡ t a b a n
arugaan	ʔ a ɾ u ɡ a ʔ a n
amonyakal	ʔ a m o n j a k a l
bithay	b i t h a j
kontsaba	k o n t͡ʃ a b a
limpiyo	l i m p i o
apinidad	ʔ a p i n i d a d
siklo	s i k l o
kapitbisig	k a p i t b i s i ɡ
ay	ʔ a j
ginulay	ɡ i n u l a j
kamaksi	k a m a k s i ʔ
tarangkahan	t a ɾ a ŋ k a h a n
antakaw	ʔ a n t a k a w
kilik	k i l i k
ketong	k e t o ŋ
pulyagan	p u l j a ɡ a n
tikbalang	t i k b a l a ŋ
sagkaan	s a ɡ k a ʔ a n
lustay	l u s t a j
alapap	ʔ a l a p a p
bataw	b a t a w
balnibulog	b a l n i b u l o ɡ
ene	ʔ e n e
ibagsak	ʔ i b a ɡ s a k
magrenta	m a ɡ ɾ e n t a
kontragahum	k o n t ɾ a ɡ a h u m
maliksi	m a l i k s i
kantunan	k a n t u n a n
magagalitin	m a ɡ a ɡ a l i t i n
tuklawin	t u k l a w i n
iskotado	ʔ i s k o t a d o
masok	m a s o k
dagitigilan	d a ɡ i t i ɡ i l a n
tinapa	t i n a p a
kalatas	k a l a t a s
kanaw	k a n a w
hiwatig	h i w a t i ɡ
takbo	t a k b o
isil	ʔ i s i l
lihiya	l i h i a
anunsasyon	ʔ a n u n s a s j o n
malabo	m a l a b o ʔ
pinid	p i n i d
kawan	k a w a n
makulay	m a k u l a j
bulalato	b u l a l a t o
bambo	b a m b o
kalupaan	k a l u p a ʔ a n
punyalada	p u n j a l a d a
munlay	m u n l a j
malantod	m a l a n t o d
paladutaan	p a l a d u t a ʔ a n
komprensyon	k o m p ɾ e n s j o n
magparinig	m a ɡ p a ɾ i n i ɡ
tiyad	t i a d
nakakalula	n a k a k a l u l a ʔ
himnasta	h i m n a s t a
karta	k a ɾ t a
takuko	t a k u k o
kurse	k u ɾ s e
hatimbilang	h a t i m b i l a ŋ
alegoria	ʔ a l e ɡ o ɾ i a
kurason	k u ɾ a s o n
dominyo	d o m i n j o
tiyo	t i o
abiw	ʔ a b i w
tahong	t a h o ŋ
akne	ʔ a k n e
reyalismo	ɾ e a l i s m o
uten	ʔ u t e n
equis	ʔ e k i s
mambobola	m a m b o b o l a
lagitlit	l a ɡ i t l i t
kalawang	k a l a w a ŋ
tumingala	t u m i ŋ a l a ʔ
tagapagsalin	t a ɡ a p a ɡ s a l i n
grabedad	ɡ ɾ a b e d a d
maganunsyo	m a ɡ ʔ a n u n s j o
danumnayan	d a n u m n a j a n
panuruan	p a n u ɾ u ʔ a n
lisa	l i s a ʔ
homoseksuwalidad	h o m o s e k s u a l i d a d
diskusyon	d i s k u s j o n
kandanggaok	k a n d a ŋ ɡ a ʔ o k
paliwanag	p a l i w a n a ɡ
lirika	l i ɾ i k a
ilawan	ʔ i l a w a n
tingkayad	t i ŋ k a j a d
eunuko	j u n u k o
magsuot	m a ɡ s u ʔ o t
siphaw	s i p h a w
paradoha	p a ɾ a d o h a
kuntento	k u n t e n t o
katastrope	k a t a s t ɾ o p e
pawnteyn	p a w n t e j n
aligamgam	ʔ a l i ɡ a m ɡ a m
pangasiwaang	p a ŋ a s i w a ʔ a ŋ
ambasador	ʔ a m b a s a d o ɾ
alkontado	ʔ a l k o n t a d o
tawtaw	t a w t a w
etimologo	ʔ e t i m o l o ɡ o
paletada	p a l e t a d a
tilalay	t i l a l a j
pasig	p a s i ɡ
balamban	b a l a m b a n
agatsona	ʔ a ɡ a t͡ʃ o n a
basagin	b a s a ɡ i n
pistaopisyal	p i s t a ʔ o p i s j a l
alimpuyo	ʔ a l i m p u j o
malayog	m a l a j o ɡ
simuno	s i m u n o ʔ
magisa	m a ɡ ʔ i s a
talipapa	t a l i p a p a ʔ
gramatiko	ɡ ɾ a m a t i k o
akyat	ʔ a k j a t
estasyon	ʔ e s t a s j o n
inianula	ʔ i n i ʔ a n u l a
paragala	p a ɾ a ɡ a l a
maggitara	m a ɡ ɡ i t a ɾ a
gumaling	ɡ u m a l i ŋ
busbos	b u s b o s
dyinolog	d j i n o l o ɡ
opensibo	ʔ o p e n s i b o
damukol	d a m u k o l
ukit	ʔ u k i t
piyembrera	p i e m b ɾ e ɾ a
abelyano	ʔ a b e l j a n o
talilis	t a l i l i s
bansa	b a n s a ʔ
ipagmalaki	ʔ i p a ɡ m a l a k i
sulake	s u l a k e
potosintesis	p o t o s i n t e s i s
trapeseo	t ɾ a p e s e o
atswete	ʔ a t͡ʃ w e t e
sisantehin	s i s a n t e h i n
danumsigwasan	d a n u m s i ɡ w a s a n
mulasik	m u l a s i k
manlilirip	m a n l i l i ɾ i p
humimas	h u m i m a s
tigpas	t i ɡ p a s
pakbet	p a k b e t
bulakniyebe	b u l a k n i e b e
sumbungero	s u m b u ŋ e ɾ o
akapulko	ʔ a k a p u l k o
pantas	p a n t a s
respondiyante	ɾ e s p o n d i a n t e
alinlangan	ʔ a l i n l a ŋ a n
linggwistiks	l i ŋ ɡ w i s t i k s
akurdyonista	ʔ a k u ɾ d j o n i s t a
omoseksuwal	ʔ o m o s e k s u a l
yasak	j a s a k
dyoker	d j o k e ɾ
gumayak	ɡ u m a j a k
tagtanim	t a ɡ t a n i m
aydentidad	ʔ a j d e n t i d a d
syower	s j o e ɾ
kamulkap	k a m u l k a p
rekluta	ɾ e k l u t a
puko	p u k o ʔ
estatwa	ʔ e s t a t w a
magaanan	m a ɡ a ʔ a n a n
hurnal	h u ɾ n a l
ribyuhin	ɾ i b j u h i n
kudkurin	k u d k u ɾ i n
tadlak	t a d l a k
lintawanin	l i n t a w a n i n
palabathalaan	p a l a b a t h a l a ʔ a n
botser	b o t͡ʃ e ɾ
kaagad	k a ʔ a ɡ a d
lalakinin	l a l a k i n i n
siklista	s i k l i s t a
tagapanayam	t a ɡ a p a n a j a m
mohon	m o h o n
baugo	b a ʔ u ɡ o
iskrip	ʔ i s k ɾ i p
puksa	p u k s a ʔ
aneksiyonismo	ʔ a n e k s i o n i s m o
paalsin	p a ʔ a l s i n
piktoryal	p i k t o ɾ j a l
ge	ɡ e
adopta	ʔ a d o p t a
apirmatibo	ʔ a p i ɾ m a t i b o
yoga	j o ɡ a
pitsipitsi	p i t͡ʃ i p i t͡ʃ i
demostrasyon	d e m o s t ɾ a s j o n
maghugaskamay	m a ɡ h u ɡ a s k a m a j
nagningning	n a ɡ n i ŋ n i ŋ
dayagram	d a j a ɡ ɾ a m
bumibili	b u m i b i l i
establisimyento	ʔ e s t a b l i s i m j e n t o
pagtataluhan	p a ɡ t a t a l u h a n
humigit	h u m i ɡ i t
insensaryo	ʔ i n s e n s a ɾ j o
asasinesyon	ʔ a s a s i n e s j o n
sibukaw	s i b u k a w
amatyur	ʔ a m a t j u ɾ
ibangsilyo	ʔ i b a ŋ s i l j o
batonglapis	b a t o ŋ l a p i s
abesedaryo	ʔ a b e s e d a ɾ j o
gasela	ɡ a s e l a
alisaga	ʔ a l i s a ɡ a ʔ
empatso	ʔ e m p a t͡ʃ o
tigiisa	t i ɡ ʔ i ʔ i s a
tumitingala	t u m i t i ŋ a l a ʔ
analitiko	ʔ a n a l i t i k o
pahiramin	p a h i ɾ a m i n
pampaalsa	p a m p a ʔ a l s a
trabahadora	t ɾ a b a h a d o ɾ a
ahito	ʔ a h i t o
sandatang	s a n d a t a ŋ
banagan	b a n a ɡ a n
abiyerta	ʔ a b i e ɾ t a
sampo	s a m p o ʔ
ahas	ʔ a h a s
mabigo	m a b i ɡ o ʔ
sadiya	s a d i a ʔ
apela	ʔ a p e l a
suklay	s u k l a j
sisiyo	s i s i o
walanghanggan	w a l a ŋ h a ŋ ɡ a n
antipas	ʔ a n t i p a s
literet	l i t e ɾ e t
tumpang	t u m p a ŋ
kumpisal	k u m p i s a l
garasiya	ɡ a ɾ a s i a
maluho	m a l u h o
anlawak	ʔ a n l a w a k
mangubra	m a ŋ u b ɾ a
kidsulid	k i d s u l i d
mamataan	m a m a t a ʔ a n
analohiko	ʔ a n a l o h i k o
balbas	b a l b a s
kingke	k i ŋ k e
ladinaso	l a d i n a s o
tsabita	t͡ʃ a b i t a
mayangaw	m a j ʔ a ŋ a w
mariwara	m a ɾ i w a ɾ a ʔ
siyentoporsiyento	s i e n t o p o ɾ s i e n t o
bosesipis	b o s e s ʔ i p i s
kiay	k i ʔ a j
balitaktak	b a l i t a k t a k
doong	d o ʔ o ŋ
alahibe	ʔ a l a h i b e
diskwalipikasyon	d i s k w a l i p i k a s j o n
monasilyo	m o n a s i l j o
piyus	p i u s
akrobatika	ʔ a k ɾ o b a t i k a
ilawdagitab	ʔ i l a w d a ɡ i t a b
kangalanan	k a ŋ a l a n a n
dyornalista	d j o ɾ n a l i s t a
reproduksiyon	ɾ e p ɾ o d u k s i o n
bangketa	b a ŋ k e t a
raketera	ɾ a k e t e ɾ a
antikwaryo	ʔ a n t i k w a ɾ j o
magpasinungaling	m a ɡ p a s i n u ŋ a l i ŋ
lakre	l a k ɾ e
lario	l a ɾ j o
likaskaya	l i k a s k a j a
sikoanalitikal	s i k o ʔ a n a l i t i k a l
papuntahin	p a p u n t a h i n
sungal	s u ŋ a l
tagababa	t a ɡ a b a b a ʔ
tablaw	t a b l a w
betsin	b e t͡ʃ i n
timpla	t i m p l a
sabisabi	s a b i s a b i
almasenahe	ʔ a l m a s e n a h e
talikodgenic	t a l i k o d͡ʒ e n i k
aklamado	ʔ a k l a m a d o
amunisyon	ʔ a m u n i s j o n
mabuhol	m a b u h o l
hukot	h u k o t
narito	n a ɾ i t o
bungangtulog	b u ŋ a ŋ t u l o ɡ
matalas	m a t a l a s
'yan	j a n
babala	b a b a l a ʔ
kombensiyon	k o m b e n s i o n
pigis	p i ɡ i s
asendera	ʔ a s e n d e ɾ a
marangal	m a ɾ a ŋ a l
singkit	s i ŋ k i t
pain	p a ʔ i n
ninanakaw	n i n a n a k a w
albiyolo	ʔ a l b i o l o
inggitero	ʔ i ŋ ɡ i t e ɾ o
iraw	ʔ i ɾ a w
dalok	d a l o k
karot	k a ɾ o t
binuok	b i n u ʔ o k
sayantifik	s a j a n t i f i k
dandang	d a n d a ŋ
manalamin	m a n a l a m i n
museyo	m u s e o
balikloob	b a l i k l o ʔ o b
kangga	k a ŋ ɡ a ʔ
bagal	b a ɡ a l
karahay	k a ɾ a h a j
rahon	ɾ a h o n
kawalanghanggan	k a w a l a ŋ h a ŋ ɡ a n
kabilihan	k a b i l i h a n
osyosera	ʔ o s j o s e ɾ a
babat	b a b a t
aksesoryo	ʔ a k s e s o ɾ j o
talandak	t a l a n d a k
babaero	b a b a ʔ e ɾ o
punlog	p u n l o ɡ
mabalahibo	m a b a l a h i b o
mamupo	m a m u p o ʔ
taliwakas	t a l i w a k a s
halalan	h a l a l a n
bikig	b i k i ɡ
alibutran	ʔ a l i b u t ɾ a n
piyot	p i o t
kaantiguhan	k a ʔ a n t i ɡ u h a n
langyot	l a ŋ j o t
kayeput	k a j e p u t
anituwismo	ʔ a n i t u i s m o
pandangal	p a n d a ŋ a l
paksiyon	p a k s i o n
hambalos	h a m b a l o s
buksan	b u k s a n
nakakapagpabagabag	n a k a k a p a ɡ p a b a ɡ a b a ɡ
kanselasyon	k a n s e l a s j o n
pagdurugo	p a ɡ d u ɾ u ɡ o ʔ
aalogalog	ʔ a ʔ a l o ɡ ʔ a l o ɡ
amadelyabe	ʔ a m a d e l j a b e
rasyonalista	ɾ a s j o n a l i s t a
estebol	ʔ e s t e b o l
salawikain	s a l a w i k a ʔ i n
ketongan	k e t o ŋ a n
sagip	s a ɡ i p
pangkalahatan	p a ŋ k a l a h a t a n
empirisismo	ʔ e m p i ɾ i s i s m o
magmeryenda	m a ɡ m e ɾ j e n d a
depini	d e p i n i
altapresyon	ʔ a l t a p ɾ e s j o n
sarsuwela	s a ɾ s u e l a
aortika	ʔ a o ɾ t i k a
presentasyon	p ɾ e s e n t a s j o n
tiwtiw	t i w t i w
integrasyon	ʔ i n t e ɡ ɾ a s j o n
butiin	b u t i ʔ i n
pakikiramay	p a k i k i ɾ a m a j
magsasapin	m a ɡ s a s a p i n
tatlumpu't	t a t l u m p u t
kulis	k u l i s
kabesilya	k a b e s i l j a
sansan	s a n s a n
palakasan	p a l a k a s a n
kamping	k a m p i ŋ
mankomunidad	m a ŋ k o m u n i d a d
almowadilya	ʔ a l m o a d i l j a
kulayseresa	k u l a j s e ɾ e s a
alipin	ʔ a l i p i n
kundangan	k u n d a ŋ a n
krisis	k ɾ i s i s
gantihan	ɡ a n t i h a n
tirgas	t i ɾ ɡ a s
kinina	k i n i n a
disinteria	d i s i n t e ɾ i a
ipagkait	ʔ i p a ɡ k a ʔ i t
napakamabuti	n a p a k a m a b u t i
unipikasyon	ʔ u n i p i k a s j o n
isapanahon	ʔ i s a p a n a h o n
kulaypulot	k u l a j p u l o t
pakulti	p a k u l t i
leeg	l e ʔ e ɡ
panghiyip	p a ŋ h i j i p
larino	l a ɾ i n o
implasyon	ʔ i m p l a s j o n
almuwadilya	ʔ a l m u a d i l j a
titi	t i t i ʔ
adapsiyon	ʔ a d a p s i o n
kinalabasan	k i n a l a b a s a n
putspa	p u t s p a
problemado	p ɾ o b l e m a d o
kalampinay	k a l a m p i n a j
pinpin	p i n p i n
langitngit	l a ŋ i t ŋ i t
hasmin	h a s m i n
salawak	s a l a w a k
klibe	k l i b e
muchangmuchang	m u t͡ʃ a ŋ m u t͡ʃ a ŋ
dagitsipat	d a ɡ i t s i p a t
dalubisip	d a l u b ʔ i s i p
salarin	s a l a ɾ i n
maaango	m a ʔ a ʔ a ŋ o
paraluman	p a ɾ a l u m a n
anunsyante	ʔ a n u n s j a n t e
daluyongbagyo	d a l u j o ŋ b a ɡ j o
akaunt	ʔ a k a w n t
silidaklatan	s i l i d ʔ a k l a t a n
talbustubo	t a l b u s t u b o
balunbalunan	b a l u n b a l u n a n
rotunda	ɾ o t u n d a
panghinain	p a ŋ h i n a ʔ i n
marikona	m a ɾ i k o n a
gulyeriya	ɡ u l j e ɾ i a
brukal	b ɾ u k a l
duhansipat	d u h a n s i p a t
rine	ɾ i n e
halungtiyan	h a l u ŋ t i a n
daniw	d a n i w
tungga	t u ŋ ɡ a ʔ
anakonda	ʔ a n a k o n d a
higa	h i ɡ a ʔ
nunuwi	n u n u i ʔ
talubanat	t a l u b a n a t
kirot	k i ɾ o t
laiw	l a ʔ i w
hitam	h i t a m
limandaan	l i m a n d a ʔ a n
kamakalawa	k a m a k a l a w a
manunuklas	m a n u n u k l a s
monasteryo	m o n a s t e ɾ j o
maskubado	m a s k u b a d o
medyebal	m e d j e b a l
linab	l i n a b
magpapaubaya	m a ɡ p a p a ʔ u b a j a ʔ
makyabeliko	m a k j a b e l i k o
halaman	h a l a m a n
impraestruktura	ʔ i m p ɾ a ʔ e s t ɾ u k t u ɾ a
kasangbahay	k a s a ŋ b a h a j
toros	t o ɾ o s
eskriba	ʔ e s k ɾ i b a
harapharapan	h a ɾ a p h a ɾ a p a n
balakubak	b a l a k u b a k
mirog	m i ɾ o ɡ
antipatia	ʔ a n t i p a t i a
balatik	b a l a t i k
lumayo	l u m a j o ʔ
kidnaper	k i d n a p e ɾ
dayang	d a j a ŋ
debola	d e b o l a
anunsiyante	ʔ a n u n s i a n t e
impis	ʔ i m p i s
tingkad	t i ŋ k a d
galunggong	ɡ a l u ŋ ɡ o ŋ
seks	s e k s
adisisais	ʔ a d i s i s a ʔ i s
embalsamo	ʔ e m b a l s a m o
alibasoy	ʔ a l i b a s o j
sigras	s i ɡ ɾ a s
awts	ʔ a w t s
tibalbal	t i b a l b a l
awtograp	ʔ a w t o ɡ ɾ a p
biyoimpormatika	b i o ʔ i m p o ɾ m a t i k a
kumedya	k u m e d j a
dromedaryo	d ɾ o m e d a ɾ j o
taengbituin	t a ʔ e ŋ b i t u ʔ i n
onlayn	ʔ o n l a j n
ekspulsiyon	ʔ e k s p u l s i o n
kasekway	k a s e k w a j
dantaon	d a n t a ʔ o n
nagiging	n a ɡ i ɡ i ŋ
makisawsaw	m a k i s a w s a w
buratsera	b u ɾ a t͡ʃ e ɾ a
biyoleta	b i o l e t a
alipala	ʔ a l i p a l a ʔ
talangi	t a l a ŋ i ʔ
igik	ʔ i ɡ i k
gelpren	ɡ e l p ɾ e n
bansiw	b a n s i w
aykid	ʔ a j k i d
maaral	m a ʔ a ɾ a l
balubad	b a l u b a d
insulasyon	ʔ i n s u l a s j o n
impunto	ʔ i m p u n t o
ipagsama	ʔ i p a ɡ s a m a
omnisyensiya	ʔ o m n i s j e n s i a
prinsa	p ɾ i n s a
paramesyo	p a ɾ a m e s j o
dekanter	d e k a n t e ɾ
sintores	s i n t o ɾ e s
himatay	h i m a t a j
pinagbabasehan	p i n a ɡ b a b a s e h a n
pohiya	p o h i a
kagalingan	k a ɡ a l i ŋ a n
abenturero	ʔ a b e n t u ɾ e ɾ o
tanong	t a n o ŋ
ire	ʔ i ɾ e
tampalpuke	t a m p a l p u k e
nanghaw	n a ŋ h a w
ampigulo	ʔ a m p i ɡ u l o ʔ
labangtubo	l a b a ŋ t u b o ʔ
albakora	ʔ a l b a k o ɾ a
tilin	t i l i n
pagurong	p a ɡ ʔ u ɾ o ŋ
aborsyunista	ʔ a b o ɾ s j u n i s t a
paksyon	p a k s j o n
magopera	m a ɡ ʔ o p e ɾ a
umawaw	ʔ u m a w ʔ a w
higlikas	h i ɡ l i k a s
tintimpye	t i n t i m p j e
pagkalooban	p a ɡ k a l o o b a n
kolehiyal	k o l e h i a l
lamlam	l a m l a m
pakita	p a k i t a
estik	ʔ e s t i k
katihan	k a t i h a n
maaktuhan	m a ʔ a k t u h a n
kalimbahin	k a l i m b a h i n
dawis	d a w i s
restriksiyon	ɾ e s t ɾ i k s i o n
bulilit	b u l i l i t
sayantist	s a j a n t i s t
pamamawid	p a m a m a w i d
putaktihin	p u t a k t i h i n
bigti	b i ɡ t i
linggaw	l i ŋ ɡ a w
igatigat	ʔ i ɡ a t ʔ i ɡ a t
sipagin	s i p a ɡ i n
katerba	k a t e ɾ b a
abstensyon	ʔ a b s t e n s j o n
taguri	t a ɡ u ɾ i ʔ
balatbuaya	b a l a t b u ʔ a j a
yanga	j a ŋ a
industriya	ʔ i n d u s t ɾ i a
sipag	s i p a ɡ
sumakaalaman	s u m a k a ʔ a l a m a n
sakristiya	s a k ɾ i s t i a
mulpikan	m u l p i k a n
katipan	k a t i p a n
tunton	t u n t o n
dekstros	d e k s t ɾ o s
kalbasa	k a l b a s a
paltos	p a l t o s
pinanasilaan	p i n a n a s i l a ʔ a n
