adisiyon,ʔadisiˈon,ʔɐ.d̪ɪˈʃon̪
adisiyunal,ʔadisiuˈnal,ʔɐ.d̪ɪ.ʃʊˈn̪al
adisyon,ʔadisˈjon,ʔɐ.d̪ɪˈʃon̪
adisyonal,ʔadisjoˈnal,ʔɐ.d̪ɪ.ʃoˈn̪al
adisyunal,ʔadisjuˈnal,ʔɐ.d̪ɪ.ʃʊˈn̪al
aditibo,ʔadiˈtibo,ʔɐ.d̪ɪˈt̪iː.bo
adiya,ʔadiˈaʔ,ʔɐˈd͡ʒaʔ
adiyaw,ʔaˈdiaw,ʔɐˈd̪iː.jaʊ̯
adiyenda,ʔadiˈenda,ʔɐˈd͡ʒɛn̪.d̪ɐ
adiyes,ʔadiˈes,ʔɐˈd͡ʒɛs
adiyos,ʔadiˈos,ʔɐˈd͡ʒos
adkisisyon,ʔadkisisˈjon,ʔɐd̪.kɪ.sɪˈʃon̪
adlaw,ʔadˈlaw,ʔɐd̪ˈl̪aʊ̯
administra,ʔadminisˈtɾa,ʔɐd̪.mɪ.n̪ɪsˈt̪ɾa
administrasiyon,ʔadministɾasiˈon,ʔɐd̪.mɪ.n̪ɪs.t̪ɾɐˈʃon̪
administrasyon,ʔadministɾasˈjon,ʔɐd̪.mɪ.n̪ɪs.t̪ɾɐˈʃon̪
administratibo,ʔadministɾaˈtibo,ʔɐd̪.mɪ.n̪ɪs.t̪ɾɐˈt̪iː.bo
admirasiyon,ʔadmiɾasiˈon,ʔɐd̪.mɪ.ɾɐˈʃon̪
admirasyon,ʔadmiɾasˈjon,ʔɐd̪.mɪ.ɾɐˈʃon̪
admisiyon,ʔadmisiˈon,ʔɐd̪.mɪˈʃon̪
admisyon,ʔadmisˈjon,ʔɐd̪.mɪˈʃon̪
admiti,ʔadmiˈti,ʔɐd̪.mɪˈt̪ɪ
adobosilog,ʔaˌdobosiˈloɡ,ʔɐˌd̪oː.bo.sɪˈloɡ̚
adokin,ʔadoˈkin,ʔɐ.d̪oˈxɪn̪
adolesens,ʔadoˈlesens,ʔɐ.d̪oˈlɛː.sɛn̪s
adolesensiya,ʔadoleˈsensia,ʔɐ.d̪o.lɛˈsɛn̪.ʃɐ
adolesensya,ʔadoleˈsensja,ʔɐ.d̪o.lɛˈsɛn̪.ʃɐ
adolesent,ʔadoˈlesent,ʔɐ.d̪oˈlɛː.sɛn̪t̪
adolesente,ʔadoleˈsente,ʔɐ.d̪o.lɛˈsɛn̪.t̪ɛ
adopsiyon,ʔadopsiˈon,ʔɐ.d̪opˈʃon̪
adopsyon,ʔadopˈsjon,ʔɐ.d̪opˈʃon̪
adopta,ʔadopˈta,ʔɐ.d̪opˈt̪a
adoptador,ʔadoptaˈdoɾ,ʔɐ.d̪op.t̪ɐˈd̪oɾ
adoptiba,ʔadopˈtiba,ʔɐ.d̪opˈt̪iː.bɐ
adoptibo,ʔadopˈtibo,ʔɐ.d̪opˈt̪iː.bo
adora,ʔadoˈɾa,ʔɐ.d̪oˈɾa
adorasiyon,ʔadoɾasiˈon,ʔɐ.d̪o.ɾɐˈʃon̪
adorasyon,ʔadoɾasˈjon,ʔɐ.d̪o.ɾɐˈʃon̪
adoratris,ʔadoɾaˈtɾis,ʔɐ.d̪o.ɾɐˈt̪ɾɪs
ados,ʔaˈdos,ʔɐˈd̪os
adose,ʔaˈdose,ʔɐˈd̪oː.sɛ
adosilog,ʔaˌdosiˈloɡ,ʔɐˌd̪oː.sɪˈloɡ̚
adres,ˈʔadɾes,ˈʔad̪.ɾɛs
adresi,ʔaˈdɾesi,ʔɐˈd̪ɾɛː.sɪ
adubado,ʔaduˈbado,ʔɐ.d̪ʊˈbaː.d̪o
adube,ʔaˈdube,ʔɐˈd̪uː.bɛ
adula,ʔaduˈla,ʔɐ.d̪ʊˈla
adulahin,ʔadulaˈhin,ʔɐ.d̪ʊ.lɐˈhɪn̪
adulasyon,ʔadulasˈjon,ʔɐ.d̪ʊ.lɐˈʃon̪
adulatoriyo,ʔadulaˈtoɾio,ʔɐ.d̪ʊ.lɐˈt̪oː.ɾjo
adulatoryo,ʔadulaˈtoɾjo,ʔɐ.d̪ʊ.lɐˈt̪oɾ.jo
adulterasiyon,ʔadulteɾasiˈon,ʔɐ.d̪ʊl.t̪ɛ.ɾɐˈʃon̪
adulterasyon,ʔadulteɾasˈjon,ʔɐ.d̪ʊl.t̪ɛ.ɾɐˈʃon̪
adulteriyo,ʔadulteˈɾio,ʔɐ.d̪ʊl.t̪ɛˈɾiː.jo
adulteryo,ʔadulˈteɾjo,ʔɐ.d̪ʊlˈt̪ɛɾ.jo
aduwa,ʔaˈduaʔ,ʔɐˈd̪uː.wɐʔ
aduwana,ʔaduˈana,ʔɐˈd̪waː.n̪ɐ
adwa,ʔadˈwaʔ,ʔɐd̪ˈwaʔ
adwana,ʔadˈwana,ʔɐd̪ˈwaː.n̪ɐ
adwanero,ʔadwaˈneɾo,ʔɐd̪.wɐˈn̪ɛː.ɾo
adya,ʔadˈjaʔ,ʔɐdˈd͡ʒaʔ
adyap,ʔadˈjap,ʔɐdˈd͡ʒap̚
adyaw,ʔadˈjaw,ʔɐdˈd͡ʒaʊ̯
adyenda,ʔadˈjenda,ʔɐdˈd͡ʒɛn̪.d̪ɐ
adyes,ʔadˈjes,ʔɐdˈd͡ʒɛs
adyis,ʔadˈjis,ʔɐdˈd͡ʒɪs
adyo,ʔadˈjoʔ,ʔɐdˈd͡ʒoʔ
adyos,ʔadˈjos,ʔɐdˈd͡ʒos
adyudikasyon,ʔadjudikasˈjon,ʔɐd.d͡ʒʊ.d̪ɪ.xɐˈʃon̪
adyus,ʔadˈjus,ʔɐdˈd͡ʒʊs
aerado,ʔaeˈɾado,ʔaɪ̯ˈɾaː.d̪o
aerasyon,ʔaeɾasˈjon,ʔaɪ̯.ɾɐˈʃon̪
aerea,ʔaˈeɾea,ˌʔaɪ̯.ɾɛˈja
aereo,ʔaˈeɾeo,ˌʔaɪ̯.ɾɛˈjo
aerobika,ʔaeˈɾobika,ʔaɪ̯ˌɾoː.bɪˈxa
aerobyo,ʔaeˈɾobjo,ʔaɪ̯ˈɾob.jo
aeronauta,ʔaeɾoˈnawta,ʔaɪ̯.ɾoˈn̪aʊ̯.t̪ɐ
aeronautika,ʔaeɾoˈnawtika,ʔaɪ̯.ɾoˌn̪aʊ̯.t̪ɪˈxa
aeronawta,ʔaeɾoˈnawta,ʔaɪ̯.ɾoˈn̪aʊ̯.t̪ɐ
aeronawtika,ʔaeɾoˈnawtika,ʔaɪ̯.ɾoˌn̪aʊ̯.t̪ɪˈxa
aeronota,ʔaeɾoˈnota,ʔaɪ̯.ɾoˈn̪oː.t̪ɐ
aeronotika,ʔaeɾoˈnotika,ʔaɪ̯.ɾoˌn̪oː.t̪ɪˈxa
aeroplano,ʔaeɾoˈplano,ʔaɪ̯.ɾoˈplaː.n̪o
aeropobya,ʔaeɾoˈpobja,ʔaɪ̯.ɾoˈpob.jɐ
aeropwerto,ʔaeɾopˈweɾto,ʔaɪ̯.ɾopˈwɛɾ.t̪o
aerostatika,ʔaeɾosˈtatika,ʔaɪ̯.ɾosˌt̪aː.t̪ɪˈxa
aerostatiko,ʔaeɾosˈtatiko,ʔaɪ̯.ɾosˌt̪aː.t̪ɪˈxo
aerotekniya,ʔaeɾoˈteknia,ʔaɪ̯.ɾoˈt̪ɛk.ɲɐ
aeroteknya,ʔaeɾoˈteknja,ʔaɪ̯.ɾoˈt̪ɛk.ɲɐ
ag-ag,ʔaɡˈʔaɡ,ʔɐɡˈʔaɡ̚
aga,ˈʔaɡa,ˈʔaː.ɣɐ
agaas,ʔaɡaˈʔas,ʔɐ.ɣɐˈʔas
agad,ʔaˈɡad,ʔɐˈɣad̪̚
agag,ʔaˈɡaɡ,ʔɐˈɣaɡ̚
agahan,ʔaˈɡahan,ʔɐˈɣaː.hɐn̪
agahas,ʔaɡaˈhas,ʔɐ.ɣɐˈhas
agalya,ʔaˈɡalja,ʔɐˈɣal.jɐ
agalyas,ʔaɡalˈjas,ʔɐ.ɣɐlˈjas
agam,ˈʔaɡam,ˈʔaː.ɣɐm
agam-agam,ˌʔaɡamˈʔaɡam,ˌʔaː.ɣɐmˈʔaː.ɣɐm
agamahan,ʔaɡaˈmahan,ʔɐ.ɣɐˈmaː.hɐn̪
agap,ˈʔaɡap,ˈʔaː.ɣɐp̚
agapay,ʔaˈɡapaj,ʔɐˈɣaː.paɪ̯
agar,ʔaˈɡaɾ,ʔɐˈɣaɾ
agarabyado,ʔaɡaɾabˈjado,ʔɐ.ɣɐ.ɾɐbˈjaː.d̪o
agaradera,ʔaɡaɾaˈdeɾa,ʔɐ.ɣɐ.ɾɐˈd̪ɛː.ɾɐ
agaran,ˌʔaˈɡaɾan,ˌʔaːˈɣaː.ɾɐn̪
agariko,ʔaˈɡaɾiko,ʔɐˌɣaː.ɾɪˈxo
agas,ˈʔaɡas,ˈʔaː.ɣɐs
agat-at,ʔaɡatˈʔat,ʔɐ.ɣɐt̪ˈʔat̪̚
agatat,ʔaɡaˈtat,ʔɐ.ɣɐˈt̪at̪̚
agatsona,ʔaɡaˈt͡ʃona,ʔɐ.ɣɐtˈt͡ʃoː.n̪ɐ
agaw,ˈʔaɡaw,ˈʔaː.ɣaʊ̯
agaw-buhay,ˌʔaɡawˈbuhaj,ˌʔaː.ɣaʊ̯ˈbuː.haɪ̯
agaw-pansin,ˌʔaɡawpanˈsin,ˌʔaː.ɣaʊ̯pɐn̪ˈsɪn̪
agawin,ʔaˈɡawin,ʔɐˈɣaː.wɪn̪
agay-ay,ʔaɡajˈʔaj,ʔɐ.ɣaɪ̯ˈʔaɪ̯
agbang,ʔaɡˈbaŋ,ʔɐɡˈbaŋ
agbarog,ʔaɡˈbaɾoɡ,ʔɐɡˈbaː.ɾoɡ̚
agbarugan,ʔaɡbaˈɾuɡan,ʔɐɡ.bɐˈɾuː.ɣɐn̪
agham,ʔaɡˈham,ʔɐɡˈham
agham-lipunan,ʔaɡˌhamliˈpunan,ʔɐɡˌhamlɪˈpuː.n̪ɐn̪
agham-tao,ʔaɡˌhamˈtaʔo,ʔɐɡˌhamˈt̪aː.ʔo
agham-wika,ʔaɡˌhamˈwikaʔ,ʔɐɡˌhamˈwiː.xɐʔ
aghambuhay,ʔaɡhamˈbuhaj,ʔɐɡ.hɐmˈbuː.haɪ̯
aghamtao,ʔaɡhamˈtaʔo,ʔɐɡ.hɐmˈt̪aː.ʔo
aghamwika,ʔaɡhamˈwikaʔ,ʔɐɡ.hɐmˈwiː.xɐʔ
aghimo,ʔaɡˈhimoʔ,ʔɐɡˈhiː.moʔ
aghimuan,ʔaɡhiˈmuʔan,ʔɐɡ.hɪˈmuː.ʔɐn̪
aghimuin,ʔaɡhiˈmuʔin,ʔɐɡ.hɪˈmuː.ʔɪn̪
agihap,ʔaˈɡihap,ʔɐˈɣiː.hɐp̚
agihon,ʔaˈɡihon,ʔɐˈɣiː.hon̪
agila,ˈʔaɡila,ˌʔaː.ɣɪˈla
agilenyo,ʔaɡiˈlenjo,ʔɐ.ɣɪˈlɛː.ɲo
agimatan,ʔaɡiˈmatan,ʔɐ.ɣɪˈmaː.t̪ɐn̪
aginaldo,ʔaɡiˈnaldo,ʔɐ.ɣɪˈn̪al.d̪o
aginalduhan,ʔaɡiˌnalduˈhan,ʔɐ.ɣɪˌn̪al.d̪ʊˈhan̪
agingay,ʔaˈɡiŋaj,ʔɐˈɣiː.ŋaɪ̯
agipo,ʔaɡiˈpo,ʔɐ.ɣɪˈpo
agiw,ˈʔaɡiw,ˈʔaː.ɣɪʊ̯
agiyot,ʔaˈɡiot,ʔɐˈɣiː.jot̪̚
agkap,ʔaɡˈkap,ʔɐɡˈkap̚
aglahi,ʔaɡˈlahiʔ,ʔɐɡˈlaː.hɪʔ
aglutinasiyon,ʔaɡlutinasiˈon,ʔɐ.ɡlʊ.t̪ɪ.n̪ɐˈʃon̪
aglutinasyon,ʔaɡlutinasˈjon,ʔɐ.ɡlʊ.t̪ɪ.n̪ɐˈʃon̪
aglutinin,ʔaɡˈlutinin,ʔɐɡˌluː.t̪ɪˈn̪ɪn̪
agnas,ʔaɡˈnas,ʔɐɡˈn̪as
agnos,ʔaɡˈnos,ʔɐɡˈn̪os
agnostika,ʔaɡˈnostika,ʔɐɡˌn̪os.t̪ɪˈxa
agnostiko,ʔaɡˈnostiko,ʔɐɡˌn̪os.t̪ɪˈxo
agnostisismo,ʔaɡnostiˈsismo,ʔɐɡ.n̪os.t̪ɪˈsis.mo
agnus,ʔaɡˈnus,ʔɐɡˈn̪ʊs
agong,ˈʔaɡoŋ,ˈʔaː.ɣoŋ
agos,ˈʔaɡos,ˈʔaː.ɣos
agos-putik,ˌʔaɡosˈputik,ˌʔaː.ɣosˈpuː.t̪ɪk̚
agoy,ˈʔaɡoj,ˈʔaː.ɣoɪ̯
agpang,ʔaɡˈpaŋ,ʔɐɡˈpaŋ
agrabante,ʔaɡɾaˈbante,ʔɐ.ɡɾɐˈban̪.t̪ɛ
agrabiado,ʔaɡɾabˈjado,ʔɐɡ.ɾɐbˈjaː.d̪o
agrabiyado,ʔaɡɾabiˈado,ʔɐɡ.ɾɐˈbjaː.d̪o
agrabyado,ʔaɡɾabˈjado,ʔɐ.ɡɾɐbˈjaː.d̪o
agrabyo,ʔaˈɡɾabjo,ʔɐˈɡɾab.jo
agrariya,ʔaˈɡɾaɾia,ʔɐˈɡɾaː.ɾjɐ
agrariyo,ʔaˈɡɾaɾio,ʔɐˈɡɾaː.ɾjo
agrarya,ʔaˈɡɾaɾja,ʔɐˈɡɾaɾ.jɐ
agraryo,ʔaˈɡɾaɾjo,ʔɐˈɡɾaɾ.jo
agrasiyada,ʔaɡɾasiˈada,ʔɐ.ɡɾɐˈʃaː.d̪ɐ
agrasiyado,ʔaɡɾasiˈado,ʔɐ.ɡɾɐˈʃaː.d̪o
agrasyada,ʔaɡɾasˈjada,ʔɐ.ɡɾɐˈʃaː.d̪ɐ
agrasyado,ʔaɡɾasˈjado,ʔɐ.ɡɾɐˈʃaː.d̪o
agregado,ʔaɡɾeˈɡado,ʔɐ.ɡɾɛˈɣaː.d̪o
agregasyon,ʔaɡɾeɡasˈjon,ʔɐ.ɡɾɛ.ɣɐˈʃon̪
agreman,ʔaɡɾeˈman,ʔɐ.ɡɾɛˈman̪
agresibo,ʔaɡɾeˈsibo,ʔɐ.ɡɾɛˈsiː.bo
agresiyon,ʔaɡɾesiˈon,ʔɐ.ɡɾɛˈʃon̪
agresyon,ʔaɡɾesˈjon,ʔɐ.ɡɾɛˈʃon̪
agri-bisnes,ˌʔaɡɾiˈbisnes,ˌʔaː.ɡɾɪˈbis.n̪ɛs
agri-bisnis,ˌʔaɡɾiˈbisnis,ˌʔaː.ɡɾɪˈbis.n̪ɪs
agribisnes,ˌʔaɡɾiˈbisnes,ˌʔaː.ɡɾɪˈbis.n̪ɛs
agribisnis,ˌʔaɡɾiˈbisnis,ˌʔaː.ɡɾɪˈbis.n̪ɪs
agridulse,ʔaɡɾiˈdulse,ʔɐ.ɡɾɪˈd̪ul.sɛ
agrikultor,ʔaɡɾikulˈtoɾ,ʔɐ.ɡɾɪ.xʊlˈt̪oɾ
agrikultura,ʔaɡɾikulˈtuɾa,ʔɐ.ɡɾɪ.xʊlˈt̪uː.ɾɐ
agrikultural,ʔaɡɾikultuˈɾal,ʔɐ.ɡɾɪ.xʊl.t̪ʊˈɾal
agrikulturalista,ʔaɡɾikultuɾaˈlista,ʔɐ.ɡɾɪ.xʊl.t̪ʊ.ɾɐˈlis.t̪ɐ
agrikulturista,ʔaɡɾikultuˈɾista,ʔɐ.ɡɾɪ.xʊl.t̪ʊˈɾis.t̪ɐ
agronomia,ʔaɡɾonoˈmia,ʔɐ.ɡɾo.n̪oˈmiː.jɐ
agronomista,ʔaɡɾonoˈmista,ʔɐ.ɡɾo.n̪oˈmis.t̪ɐ
agronomiya,ʔaɡɾonoˈmia,ʔɐ.ɡɾo.n̪oˈmiː.jɐ
agronomya,ʔaɡɾonomˈja,ʔɐ.ɡɾo.n̪omˈja
agsikap,ʔaɡˈsikap,ʔɐɡˈsiː.xɐp̚
agsikapan,ʔaɡsiˈkapan,ʔɐɡ.sɪˈxaː.pɐn̪
agubak,ʔaˈɡubak,ʔɐˈɣuː.bɐk̚
agudo,ʔaˈɡudo,ʔɐˈɣuː.d̪o
aguha,ʔaˈɡuha,ʔɐˈɣuː.hɐ
aguhas,ʔaˈɡuhas,ʔɐˈɣuː.hɐs
aguheta,ʔaɡuˈheta,ʔɐ.ɣʊˈhɛː.t̪ɐ
aguhilya,ʔaɡuˈhilja,ʔɐ.ɣʊˈhil.jɐ
aguho,ʔaˈɡuhoʔ,ʔɐˈɣuː.hoʔ
aguhon,ʔaɡuˈhon,ʔɐ.ɣʊˈhon̪
agulo,ʔaˈɡulo,ʔɐˈɣuː.lo
agung,ˈʔaɡuŋ,ˈʔaː.ɣʊŋ
agunias,ʔaɡuˈnias,ʔɐ.ɣʊˈn̪iː.jɐs
aguniyas,ʔaɡuˈnias,ʔɐ.ɣʊˈn̪iː.jɐs
agunyas,ʔaɡunˈjas,ʔɐ.ɣʊnˈɲas
agusil,ʔaɡuˈsil,ʔɐ.ɣʊˈsɪl
aguwa,ˈʔaɡua,ˈʔaː.ɡwɐ
aguwador,ʔaɡuaˈdoɾ,ʔɐ.ɡwɐˈd̪oɾ
aguwanta,ʔaɡuanˈta,ʔɐ.ɡwɐn̪ˈt̪a
aguwaras,ʔaɡuaˈɾas,ʔɐ.ɡwɐˈɾas
aguwardiyente,ʔaɡuaɾdiˈente,ʔɐ.ɡwɐɾˈd͡ʒɛn̪.t̪ɛ
aguwasa,ʔaɡuˈasa,ʔɐˈɡwaː.sɐ
aguwasil,ʔaɡuaˈsil,ʔɐ.ɡwɐˈsɪl
aguwaspotables,ˌʔaɡuaspoˈtables,ˌʔaː.ɡwɐs.poˈt̪aː.blɛs
aguwatiyempo,ˌʔaɡuatiˈempo,ˌʔaː.ɡwɐˈt͡ʃɛm.po
aguwela,ʔaɡuˈela,ʔɐˈɡwɛː.lɐ
aguwelo,ʔaɡuˈelo,ʔɐˈɡwɛː.lo
aguyod,ʔaɡuˈjod,ʔɐ.ɣʊˈjod̪̚
agwa,ˈʔaɡwa,ˈʔaɡ.wɐ
agwa-bendita,ˌʔaɡwabenˈdita,ˌʔaɡ.wɐbɛn̪ˈd̪iː.t̪ɐ
agwa-borikada,ˌʔaɡwaboɾiˈkada,ˌʔaɡ.wɐbo.ɾɪˈxaː.d̪ɐ
agwa-burikada,ˌʔaɡwabuɾiˈkada,ˌʔaɡ.wɐbʊ.ɾɪˈxaː.d̪ɐ
agwa-de-kal,ˌʔaɡwadeˈkal,ˌʔaɡ.wɐd̪ɛˈkal
agwa-kanangga,ˌʔaɡwakaˈnaŋɡa,ˌʔaɡ.wɐxɐˈn̪aŋ.ɡɐ
agwa-kolonya,ˌʔaɡwakoˈlonja,ˌʔaɡ.wɐxoˈloː.ɲɐ
agwa-oksihenada,ˌʔaɡwaʔoksiheˈnada,ˌʔaɡ.wɐʔok.sɪ.hɛˈn̪aː.d̪ɐ
agwa-penikada,ˌʔaɡwapeniˈkada,ˌʔaɡ.wɐpɛ.n̪ɪˈxaː.d̪ɐ
agwa-plorida,ˌʔaɡwaploˈɾida,ˌʔaɡ.wɐploˈɾiː.d̪ɐ
agwa-poso,ˌʔaɡwaˈposo,ˌʔaɡ.wɐˈpoː.so
agwa-puwerte,ˌʔaɡwapuˈeɾte,ˌʔaɡ.wɐˈpwɛɾ.t̪ɛ
agwa-pwerte,ˌʔaɡwaˈpweɾte,ˌʔaɡ.wɐˈpwɛɾ.t̪ɛ
agwa-rehiya,ˌʔaɡwaɾehiˈa,ˌʔaɡ.wɐɾɛˈhja
agwa-tiyempo,ˌʔaɡwatiˈempo,ˌʔaɡ.wɐˈt͡ʃɛm.po
agwabindita,ˌʔaɡwabinˈdita,ˌʔaɡ.wɐ.bɪn̪ˈd̪iː.t̪ɐ
agwad,ʔaɡˈwad,ʔɐɡˈwad̪̚
agwadero,ʔaɡwaˈdeɾo,ʔɐɡ.wɐˈd̪ɛː.ɾo
agwado,ʔaɡˈwado,ʔɐɡˈwaː.d̪o
agwador,ʔaɡwaˈdoɾ,ʔɐɡ.wɐˈd̪oɾ
agwahas,ʔaɡˈwahas,ʔɐɡˈwaː.hɐs
agwahe,ʔaɡˈwahe,ʔɐɡˈwaː.hɛ
agwalbuhay,ʔaɡwalˈbuhaj,ʔɐɡ.wɐlˈbuː.haɪ̯
agwamadre,ˌʔaɡwaˈmadɾe,ˌʔaɡ.wɐˈmaː.d̪ɾɛ
agwamarina,ʔaɡwamaˈɾina,ʔɐɡ.wɐ.mɐˈɾiː.n̪ɐ
agwamiyel,ʔaɡwamiˈel,ʔɐɡ.wɐˈmjɛl
agwamyel,ʔaɡwamˈjel,ʔɐɡ.wɐmˈjɛl
agwanta,ʔaɡwanˈta,ʔɐɡ.wɐn̪ˈt̪a
agwaras,ʔaɡwaˈɾas,ʔɐɡ.wɐˈɾas
agwardiyente,ʔaɡwaɾdiˈente,ʔɐɡ.wɐɾˈd͡ʒɛn̪.t̪ɛ
agwardyente,ʔaɡwaɾˈdjente,ʔɐɡ.wɐɾˈd͡ʒɛn̪.t̪ɛ
agwareya,ʔaɡwaˈɾea,ʔɐɡ.wɐˈɾɛː.jɐ
agwarosas,ʔaɡwaˈɾosas,ʔɐɡ.wɐˈɾoː.sɐs
agwas,ˈʔaɡwas,ˈʔaɡ.wɐs
agwas-potables,ˌʔaɡwaspoˈtables,ˌʔaɡ.wɐspoˈt̪aː.blɛs
agwasa,ʔaɡˈwasa,ʔɐɡˈwaː.sɐ
agwasero,ʔaɡwaˈseɾo,ʔɐɡ.wɐˈsɛː.ɾo
agwasil,ʔaɡwaˈsil,ʔɐɡ.wɐˈsɪl
agwaspotable,ˌʔaɡwaspoˈtable,ˌʔaɡ.wɐs.poˈt̪aː.blɛ
agwat,ʔaɡˈwat,ʔɐɡˈwat̪̚
agwatiyempo,ˌʔaɡwatiˈempo,ˌʔaɡ.wɐˈt͡ʃɛm.po
agwatyempo,ˌʔaɡwatˈjempo,ˌʔaɡ.wɐtˈt͡ʃɛm.po
agwela,ʔaɡˈwela,ʔɐɡˈwɛː.lɐ
agwelo,ʔaɡˈwelo,ʔɐɡˈwɛː.lo
agwero,ʔaɡˈweɾo,ʔɐɡˈwɛː.ɾo
agwika,ʔaɡˈwikaʔ,ʔɐɡˈwiː.xɐʔ
agyot,ʔaɡˈjot,ʔɐɡˈjot̪̚
aha,ʔaˈha,ʔɐˈha
ahang,ˈʔahaŋ,ˈʔaː.hɐŋ
ahas,ˈʔahas,ˈʔaː.hɐs
ahas-bahay,ˌʔahasˈbahaj,ˌʔaː.hɐsˈbaː.haɪ̯
ahas-na-tulog,ˌʔahasnatuˈloɡ,ˌʔaː.hɐsn̪ɐt̪ʊˈloɡ̚
ahas-tubig,ˌʔahasˈtubiɡ,ˌʔaː.hɐsˈt̪uː.bɪɡ̚
ahas-tulog,ˌʔahastuˈloɡ,ˌʔaː.hɐst̪ʊˈloɡ̚
ahedres,ʔaheˈdɾes,ʔɐ.hɛˈd̪ɾɛs
ahedresan,ˌʔahedˈɾesan,ˌʔaː.hɛd̪ˈɾɛː.sɐn̪
ahedresista,ʔahedɾeˈsista,ʔɐ.hɛ.d̪ɾɛˈsis.t̪ɐ
ahedrista,ʔaheˈdɾista,ʔɐ.hɛˈd̪ɾis.t̪ɐ
ahenda,ʔaˈhenda,ʔɐˈhɛn̪.d̪ɐ
ahengho,ʔaˈheŋho,ʔɐˈhɛŋ.ho
ahenho,ʔaˈhenho,ʔɐˈhɛn̪.ho
ahensiya,ʔaˈhensia,ʔɐˈhɛn̪.ʃɐ
ahensiya-de-empenyo,ʔaˌhensiadeʔemˈpenjo,ʔɐˌhɛn̪.ʃɐd̪ɛʔɛmˈpɛː.ɲo
ahensya,ʔaˈhensja,ʔɐˈhɛn̪.ʃɐ
ahente,ʔaˈhente,ʔɐˈhɛn̪.t̪ɛ
ahete,ʔaˈhete,ʔɐˈhɛː.t̪ɛ
ahilidad,ʔahiliˈdad,ʔɐ.hɪ.lɪˈd̪ad̪̚
ahin,ˈʔahin,ˈʔaː.hɪn̪
ahit,ˈʔahit,ˈʔaː.hɪt̪̚
ahitador,ʔahitaˈdoɾ,ʔɐ.hɪ.t̪ɐˈd̪oɾ
ahitasyon,ʔahitasˈjon,ʔɐ.hɪ.t̪ɐˈʃon̪
ahitin,ʔaˈhitin,ʔɐˈhiː.t̪ɪn̪
ahito,ʔaˈhito,ʔɐˈhiː.t̪o
ahituhin,ʔahiˈtuhin,ʔɐ.hɪˈt̪uː.hɪn̪
aho,ˈʔaho,ˈʔaː.ho
ahon,ˈʔahon,ˈʔaː.hon̪
ahonholi,ʔahonhoˈli,ʔɐ.hon̪.hoˈlɪ
ahoro,ʔaˈhoɾo,ʔɐˈhoː.ɾo
ahos,ˈʔahos,ˈʔaː.hos
ahunin,ʔaˈhunin,ʔɐˈhuː.n̪ɪn̪
ahustado,ʔahusˈtado,ʔɐ.hʊsˈt̪aː.d̪o
ahustador,ʔahustaˈdoɾ,ʔɐ.hʊs.t̪ɐˈd̪oɾ
ahuste,ʔaˈhuste,ʔɐˈhus.t̪ɛ
aibutod,ʔaʔiˈbutod,ʔɐ.ʔɪˈbuː.t̪od̪̚
aising,ˈʔajsiŋ,ˈʔaɪ̯.sɪŋ
aisla,ʔajsˈla,ʔaɪ̯sˈla
aislado,ʔajsˈlado,ʔaɪ̯sˈlaː.d̪o
aislador,ʔajslaˈdoɾ,ʔaɪ̯s.lɐˈd̪oɾ
aislamyento,ʔajslamˈjento,ʔaɪ̯s.lɐmˈjɛn̪.t̪o
aka,ʔaˈka,ʔɐˈxa
akademika,ʔakaˈdemika,ʔɐ.xɐˌd̪ɛː.mɪˈxa
akademiko,ʔakaˈdemiko,ʔɐ.xɐˌd̪ɛː.mɪˈxo
akademisyan,ʔakadeˈmisjan,ʔɐ.xɐ.d̪ɛˈmiː.ʃɐn̪
akademiya,ʔakadeˈmia,ʔɐ.xɐ.d̪ɛˈmiː.jɐ
akademya,ʔakaˈdemja,ʔɐ.xɐˈd̪ɛm.jɐ
akala,ʔaˈkalaʔ,ʔɐˈxaː.lɐʔ
akantilado,ʔakantiˈlado,ʔɐ.xɐn̪.t̪ɪˈlaː.d̪o
akap,ˈʔakap,ˈʔaː.xɐp̚
akapara,ʔakapaˈɾa,ʔɐ.xɐ.pɐˈɾa
akaparado,ʔakapaˈɾado,ʔɐ.xɐ.pɐˈɾaː.d̪o
akaparador,ʔakapaɾaˈdoɾ,ʔɐ.xɐ.pɐ.ɾɐˈd̪oɾ
akapulko,ʔakaˈpulko,ʔɐ.xɐˈpul.ko
akarolohiya,ʔakaɾoloˈhia,ʔɐ.xɐ.ɾo.loˈhiː.jɐ
akasiya,ʔaˈkasia,ʔɐˈxaː.ʃɐ
akasya,ʔaˈkasja,ʔɐˈxaː.ʃɐ
akata,ʔakaˈta,ʔɐ.xɐˈt̪a
akatorse,ʔakaˈtoɾse,ʔɐ.xɐˈt̪oɾ.sɛ
akaunt,ʔaˈkawnt,ʔɐˈxaʊ̯n̪t̪
akauntan,ʔaˈkawntan,ʔɐˈxaʊ̯n̪.t̪ɐn̪
akauntant,ʔaˈkawntant,ʔɐˈxaʊ̯n̪.t̪ɐn̪t̪
akaunting,ʔaˈkawntiŋ,ʔɐˈxaʊ̯n̪.t̪ɪŋ
akawnt,ʔaˈkawnt,ʔɐˈxaʊ̯n̪t̪
